scorer,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000
bodyparts,BeamLeft,BeamLeft,BeamLeft,BeamMiddle,BeamMiddle,BeamMiddle,BeamRight,BeamRight,BeamRight
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
70,5.8464837074279785,603.4400024414062,0.24206894636154175,2.1423044204711914,604.3745727539062,0.18570607900619507,19.664766311645508,605.1803588867188,0.8213603496551514
71,5.892159938812256,603.7196044921875,0.20351280272006989,1.7821378707885742,604.6409301757812,0.16344135999679565,19.016340255737305,605.4421997070312,0.8490353226661682
72,6.124701499938965,603.5540161132812,0.20367635786533356,1.7154426574707031,604.59423828125,0.16726504266262054,18.729413986206055,605.8230590820312,0.8277444243431091
73,5.422969341278076,603.484375,0.25316980481147766,2.5595006942749023,604.3812255859375,0.20554859936237335,18.341785430908203,605.6028442382812,0.8037762641906738
74,4.964692115783691,603.832763671875,0.3018878102302551,3.2454235553741455,604.448974609375,0.23632101714611053,19.012611389160156,605.721923828125,0.724960207939148
75,5.031121253967285,603.6421508789062,0.36118951439857483,3.5564448833465576,604.1049194335938,0.2573603391647339,19.532394409179688,605.0751953125,0.6582238674163818
76,4.820774555206299,604.1339111328125,0.37517160177230835,4.078912258148193,604.2612915039062,0.27103736996650696,19.47624969482422,605.1834716796875,0.5764083862304688
77,5.308648109436035,604.1929931640625,0.4566292464733124,81.45375061035156,608.0979614257812,0.3648778796195984,144.78659057617188,607.7651977539062,0.7900660037994385
78,5.933435440063477,604.3026733398438,0.4515652358531952,81.20928955078125,607.8345336914062,0.40349820256233215,146.86512756347656,608.4146118164062,0.87912517786026
79,10.455951690673828,603.917724609375,0.646553099155426,83.02468872070312,608.2848510742188,0.6172050833702087,146.94247436523438,608.8535766601562,0.9086100459098816
80,5.403227806091309,604.4650268554688,0.4184679687023163,43.4000358581543,606.8803100585938,0.3814888298511505,146.81980895996094,608.97607421875,0.8814394474029541
81,5.523634433746338,604.7239990234375,0.47355514764785767,52.68942642211914,605.4097290039062,0.5838739275932312,145.13262939453125,608.3753662109375,0.8873645067214966
