scorer,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000
bodyparts,BeamLeft,BeamLeft,BeamLeft,BeamMiddle,BeamMiddle,BeamMiddle,BeamRight,BeamRight,BeamRight
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,475.38629150390625,34.03778076171875,0.005365738645195961,473.7375793457031,34.698177337646484,0.0017727080266922712,468.968994140625,34.639381408691406,0.018915744498372078
1,476.047607421875,34.39532470703125,0.0029965476132929325,1135.575439453125,87.43498992919922,0.0015781718539074063,468.9535827636719,34.83338165283203,0.01025591790676117
2,475.70269775390625,33.78074264526367,0.0033718657214194536,473.6557922363281,34.682159423828125,0.0011967455502599478,468.6091613769531,34.54246520996094,0.01449417695403099
3,475.69378662109375,33.896400451660156,0.003897483693435788,1135.6009521484375,87.25643920898438,0.0015568555099889636,468.917236328125,34.67658996582031,0.014340244233608246
4,475.7996520996094,34.25227355957031,0.003823190461844206,473.90264892578125,34.92138671875,0.0015606150263920426,469.2008972167969,34.905147552490234,0.016256393864750862
5,475.9069519042969,34.4129753112793,0.0045089018531143665,474.0903015136719,35.22517395019531,0.0016568034188821912,468.8950500488281,35.132999420166016,0.014933126978576183
6,475.4999694824219,34.22032165527344,0.00524450046941638,474.15911865234375,34.955230712890625,0.0018814245704561472,468.61773681640625,34.82621765136719,0.016878176480531693
7,475.74114990234375,33.939247131347656,0.004129618406295776,1135.8603515625,86.99243927001953,0.001511553069576621,468.82373046875,34.56378936767578,0.014680611900985241
8,476.3533630371094,33.771575927734375,0.0034625676926225424,1135.387451171875,87.61971282958984,0.0018997135339304805,469.8385314941406,34.36738586425781,0.015853609889745712
9,475.7240295410156,34.384700775146484,0.0036164429038763046,1135.3779296875,87.7875747680664,0.0019367621280252934,468.89727783203125,34.973297119140625,0.013571753166615963
10,475.8977355957031,33.95148849487305,0.003848251886665821,473.6924743652344,34.835269927978516,0.0013878014869987965,469.5552673339844,34.629638671875,0.013220519758760929
11,475.78021240234375,33.86729431152344,0.003349320264533162,473.581787109375,34.90298843383789,0.0011304612271487713,468.90924072265625,34.61130142211914,0.013349468819797039
12,476.03839111328125,34.079978942871094,0.003780097234994173,473.7838134765625,34.639862060546875,0.00147458806168288,469.2634582519531,34.63766098022461,0.0150914266705513
13,475.2717590332031,33.898712158203125,0.004185611382126808,473.9872741699219,34.55223083496094,0.0014780211495235562,468.4022521972656,34.43014907836914,0.01638229563832283
14,475.51171875,34.43476104736328,0.004138902295380831,474.2207946777344,35.10350799560547,0.0015339025994762778,468.3678283691406,34.848670959472656,0.013297315686941147
15,476.06414794921875,34.133323669433594,0.0031101955100893974,1135.652587890625,87.43431091308594,0.001624769764021039,468.8839416503906,34.771759033203125,0.011309647001326084
16,476.2640686035156,34.47110366821289,0.003132394514977932,1135.4759521484375,87.3720932006836,0.00140779884532094,469.0499267578125,35.11777877807617,0.011581565253436565
17,475.2194519042969,33.93352508544922,0.004188559949398041,1135.64990234375,86.99480438232422,0.0014708198141306639,468.1758117675781,34.74747085571289,0.016153592616319656
18,476.06768798828125,34.142120361328125,0.002781378570944071,1135.5166015625,87.28068542480469,0.0016841727774590254,468.7652587890625,34.768218994140625,0.011836431920528412
19,475.5765380859375,33.708763122558594,0.004761301446706057,1135.39111328125,87.56874084472656,0.0016013049753382802,468.74310302734375,34.38960647583008,0.018030522391200066
20,475.5632019042969,34.35110855102539,0.004996216855943203,473.7992858886719,35.103302001953125,0.0018149769166484475,469.0379943847656,34.961448669433594,0.01845588907599449
21,475.74249267578125,34.457725524902344,0.0030645544175058603,1135.90771484375,87.04747009277344,0.0016243536956608295,468.4864196777344,35.269779205322266,0.01259325910359621
22,475.776123046875,34.0613899230957,0.00400562584400177,473.9772644042969,34.861671447753906,0.001443042536266148,469.0078125,34.79033660888672,0.01416427455842495
23,476.25274658203125,34.28846740722656,0.0034746972378343344,1135.6597900390625,87.60575103759766,0.0019427615916356444,469.77508544921875,35.02522277832031,0.014683890156447887
24,475.0542297363281,33.33955001831055,0.00376822124235332,1135.3350830078125,87.30638885498047,0.0017558769322931767,467.6878967285156,34.12319564819336,0.016936391592025757
25,475.286865234375,34.302188873291016,0.004717368166893721,1135.677978515625,87.33760833740234,0.001714395242743194,468.3424072265625,34.871917724609375,0.017506128177046776
26,475.6573486328125,33.640357971191406,0.004087553359568119,1135.3857421875,87.50399017333984,0.0016617467626929283,468.43017578125,34.41459655761719,0.01801222749054432
27,475.73236083984375,34.03399658203125,0.004742772784084082,473.867431640625,34.7768669128418,0.0016958934720605612,469.3228454589844,34.74579620361328,0.017358772456645966
28,475.5430908203125,33.85945129394531,0.004392398986965418,1135.5174560546875,87.48001098632812,0.0018331008031964302,468.65460205078125,34.5501594543457,0.015682391822338104
29,475.5716857910156,34.35169982910156,0.003595277899876237,1135.881591796875,87.24597930908203,0.0014655119739472866,468.8661193847656,35.125770568847656,0.012731671333312988
30,475.4690856933594,33.765960693359375,0.003777675563469529,1135.5555419921875,87.49986267089844,0.0015992367407307029,468.22003173828125,34.41358184814453,0.01757979765534401
31,475.8490295410156,34.12500762939453,0.004179736599326134,1135.54443359375,87.55469512939453,0.001862256438471377,469.1532287597656,34.754878997802734,0.018759965896606445
32,475.5794677734375,34.198509216308594,0.004924753215163946,474.09234619140625,35.14353561401367,0.0017893592594191432,468.6815185546875,34.938438415527344,0.016533643007278442
33,475.55078125,34.157535552978516,0.004738756455481052,473.7227783203125,35.250511169433594,0.001710892771370709,469.2420349121094,34.932106018066406,0.01683255098760128
34,475.7130432128906,34.25261306762695,0.0042575388215482235,1135.9615478515625,87.2257308959961,0.0015359158860519528,468.9468688964844,34.938446044921875,0.014701339416205883
35,475.286376953125,33.665889739990234,0.004670450929552317,473.96234130859375,34.4244270324707,0.0014527278253808618,468.6847229003906,34.39170455932617,0.017734970897436142
